GTEx Gene,Count,GTEx Gene Name,KL Divergence,TCGA Gene ID,TCGA Gene Name,index
ENSG00000185710.9,11,SMG1P4,0.0026736488156866,ENSG00000185710.9,SMG1P4,16046
ENSG00000198851.9,11,CD3E,0.0026752663818564,ENSG00000198851.10,CD3E,17903
ENSG00000160339.15,11,FCN2,0.0026782048046044,ENSG00000160339.16,FCN2,10476
ENSG00000260452.1,11,TPRKBP2,0.0026840520765282,ENSG00000260452.1,TPRKBP2,45926
ENSG00000208024.1,11,MIR199A2,0.0027447347276582,ENSG00000208024.1,MIR199A2,21403
ENSG00000135744.7,11,AGT,0.002830739008311,ENSG00000135744.8,AGT,7140
ENSG00000274967.1,11,Y_RNA,0.0028390169742591,ENSG00000274967.1,Y_RNA,53087
ENSG00000209645.1,11,SNORD105,0.0028570711913097,ENSG00000209645.1,SNORD105,21422
ENSG00000197106.6,11,SLC6A17,0.0028986406345885,ENSG00000197106.7,SLC6A17,17311
ENSG00000241478.1,11,HSPA8P9,0.0030358106026241,ENSG00000241478.1,HSPA8P9,35978
ENSG00000207730.3,11,MIR200B,0.0030600830738917,ENSG00000207730.3,MIR200B,21245
ENSG00000256713.7,11,PGA5,0.0030743361029711,ENSG00000256713.8,PGA5,43441
ENSG00000183166.10,11,CALN1,0.0030759363456527,ENSG00000183166.11,CALN1,15419
ENSG00000277586.2,11,NEFL,0.0031625535949832,ENSG00000277586.4,NEFL,54388
ENSG00000274799.1,11,Metazoa_SRP,0.0032556813469937,ENSG00000274799.1,Metazoa_SRP,53007
ENSG00000170165.5,11,CR848007.2,0.0032716166710079,ENSG00000273900.1,CR848007.2,52553
ENSG00000133317.14,11,LGALS12,0.0033028850255545,ENSG00000133317.16,LGALS12,6747
ENSG00000223602.2,11,AC125634.1,0.0033513372784099,ENSG00000223602.2,AC125634.1,24784
ENSG00000225796.2,11,MTND4P23,0.0034186059223356,ENSG00000225796.2,MTND4P23,26276
ENSG00000163638.13,11,ADAMTS9,0.0034233727315544,ENSG00000163638.13,ADAMTS9,11082
ENSG00000264017.2,11,RN7SL336P,0.0034400443817286,ENSG00000264017.2,RN7SL336P,47601
ENSG00000157884.10,11,CIB4,0.003537240714948,ENSG00000157884.11,CIB4,10148
ENSG00000117600.12,11,PLPPR4,0.0035745393770275,ENSG00000117600.12,PLPPR4,4736
ENSG00000115163.14,11,CENPA,0.0036285150341419,ENSG00000115163.15,CENPA,4372
ENSG00000228513.1,11,AC023271.1,0.0036679600760967,ENSG00000202059.1,AC023271.1,19320
ENSG00000224286.5,11,LINC01142,0.003723957683916,ENSG00000224286.6,LINC01142,25240
ENSG00000170369.3,11,CST2,0.0037581190152893,ENSG00000170369.4,CST2,12801
ENSG00000231671.1,11,LINC01307,0.0037881180244977,ENSG00000231671.1,LINC01307,30270
ENSG00000249948.6,11,GBA3,0.0037926233179197,ENSG00000249948.6,GBA3,38732
ENSG00000101200.5,11,AVP,0.0038262015174107,ENSG00000101200.5,AVP,2468
ENSG00000181359.5,11,HSP90AA6P,0.0038359181418432,ENSG00000181359.5,HSP90AA6P,15029
ENSG00000284159.1,11,MIR3940,0.0038500123228336,ENSG00000284159.1,MIR3940,57382
ENSG00000039987.6,11,BEST2,0.0039103931385297,ENSG00000039987.7,BEST2,564
ENSG00000146276.11,11,GABRR1,0.0039184620248926,ENSG00000146276.12,GABRR1,8824
ENSG00000240350.2,11,AC017002.1,0.0039404879111333,ENSG00000225744.1,AC017002.1,26242
ENSG00000184374.2,11,COLEC10,0.0039596321933534,ENSG00000184374.3,COLEC10,15717
ENSG00000131019.10,11,ULBP3,0.0039843403255981,ENSG00000131019.11,ULBP3,6382
ENSG00000275337.1,11,RN7SL680P,0.0040788130402405,ENSG00000275337.1,RN7SL680P,53276
ENSG00000189233.11,11,NUGGC,0.0040963917780361,ENSG00000189233.12,NUGGC,16915
ENSG00000258498.8,11,DIO3OS,0.0041292149504221,ENSG00000258498.8,DIO3OS,44346
ENSG00000230635.2,11,CYP4F60P,0.0041974619828366,ENSG00000230635.2,CYP4F60P,29584
ENSG00000129450.8,11,SIGLEC9,0.00420962313017,ENSG00000129450.8,SIGLEC9,6138
ENSG00000211803.2,11,TRAV23DV6,0.0043133328679775,ENSG00000211803.2,TRAV23DV6,21620
ENSG00000187151.7,11,ANGPTL5,0.0043459588915101,ENSG00000187151.7,ANGPTL5,16410
ENSG00000211949.3,11,IGHV3-23,0.0043539722445172,ENSG00000211949.3,IGHV3-23,21738
ENSG00000274928.6,11,KRT89P,0.0043663262999761,ENSG00000274928.6,KRT89P,53071
ENSG00000267603.1,11,LINC01028,0.0044606561477637,ENSG00000267603.1,LINC01028,49462
ENSG00000249131.1,11,PSD2-AS1,0.0044930909364777,ENSG00000249131.2,PSD2-AS1,38222
ENSG00000205054.6,11,LINC01121,0.0045410387232436,ENSG00000205054.8,LINC01121,20095
ENSG00000211645.2,11,IGLV1-50,0.0045466195198558,ENSG00000211645.2,IGLV1-50,21506
ENSG00000197408.8,11,CYP2B6,0.0045890832157779,ENSG00000197408.10,CYP2B6,17406
ENSG00000276231.4,11,PIK3R6,0.0046048567270192,ENSG00000276231.5,PIK3R6,53721
ENSG00000229661.1,11,BUD31P2,0.0046796548987189,ENSG00000229661.1,BUD31P2,28889
ENSG00000227888.4,11,FAM66A,0.0046866132320638,ENSG00000227888.4,FAM66A,27713
ENSG00000237388.2,11,OR4A47,0.0046914533968499,ENSG00000237388.2,OR4A47,34163
ENSG00000187242.4,11,KRT12,0.0047227156679367,ENSG00000187242.6,KRT12,16431
ENSG00000130182.7,11,ZSCAN10,0.0047572033317519,ENSG00000130182.8,ZSCAN10,6222
ENSG00000232216.1,11,IGHV3-43,0.0047776287042876,ENSG00000232216.1,IGHV3-43,30642
ENSG00000184351.7,11,KRTAP19-1,0.0048218981285054,ENSG00000184351.8,KRTAP19-1,15711
ENSG00000227331.1,11,AC005042.2,0.0048801053929269,ENSG00000231675.1,AC005042.2,30273
ENSG00000136750.11,11,GAD2,0.0048941542125056,ENSG00000136750.13,GAD2,7328
ENSG00000236423.5,11,LINC01134,0.0049282265413355,ENSG00000236423.6,LINC01134,33496
ENSG00000270258.1,11,DUXAP4,0.0049817257227972,ENSG00000270258.1,DUXAP4,50475
ENSG00000148773.13,11,MKI67,0.0050875167618304,ENSG00000148773.14,MKI67,9131
ENSG00000225155.4,11,TOMM22P5,0.0051224481872141,ENSG00000225155.4,TOMM22P5,25844
ENSG00000234965.2,11,SHISA8,0.005171053179244,ENSG00000234965.2,SHISA8,32522
ENSG00000227386.1,11,AC091705.1,0.0052463674791983,ENSG00000227386.1,AC091705.1,27388
ENSG00000235830.1,11,SRGAP3-AS4,0.0052556416265882,ENSG00000235830.2,SRGAP3-AS4,33102
ENSG00000234682.1,11,VDAC2P4,0.0053031456267077,ENSG00000234682.1,VDAC2P4,32322
ENSG00000250947.1,11,TRPC7-AS2,0.0053145091463012,ENSG00000250947.1,TRPC7-AS2,39390
ENSG00000139144.9,11,PIK3C2G,0.0053375948442507,ENSG00000139144.11,PIK3C2G,7769
ENSG00000140030.5,11,GPR65,0.005396122983141,ENSG00000140030.6,GPR65,7912
ENSG00000169856.8,11,ONECUT1,0.0054581413704704,ENSG00000169856.9,ONECUT1,12684
ENSG00000222069.1,11,RN7SKP285,0.0054749131287827,ENSG00000222069.1,RN7SKP285,24168
ENSG00000105352.10,11,CEACAM4,0.0055212679455696,ENSG00000105352.10,CEACAM4,3081
ENSG00000215875.4,11,ST13P20,0.0055751850908683,ENSG00000215875.4,ST13P20,23259
ENSG00000115616.2,11,SLC9A2,0.005605422888402,ENSG00000115616.3,SLC9A2,4462
ENSG00000207148.1,11,Y_RNA,0.0056149696418769,ENSG00000207148.1,Y_RNA,20844
ENSG00000142512.14,11,SIGLEC10,0.0056876997564474,ENSG00000142512.15,SIGLEC10,8237
ENSG00000124092.12,11,CTCFL,0.0058177017806449,ENSG00000124092.12,CTCFL,5446
ENSG00000256590.2,11,TRDV3,0.0059496429224089,ENSG00000256590.2,TRDV3,43384
ENSG00000230592.2,11,RPSAP8,0.006029893423421,ENSG00000230592.2,RPSAP8,29551
ENSG00000269742.1,11,BNIP3P29,0.0061403042965694,ENSG00000269742.1,BNIP3P29,50218
ENSG00000187980.6,11,PLA2G2C,0.0061632483303025,ENSG00000187980.7,PLA2G2C,16589
ENSG00000242083.2,11,RPL7AP31,0.0063977847297567,ENSG00000242083.2,RPL7AP31,36219
ENSG00000255350.1,11,MTCO1P15,0.0064438738867168,ENSG00000255350.1,MTCO1P15,42776
ENSG00000253686.1,11,LINC01484,0.0065100051677162,ENSG00000253686.2,LINC01484,41366
ENSG00000177459.10,11,ERICH5,0.0065447740082091,ENSG00000177459.11,ERICH5,14293
ENSG00000224933.2,11,LINC01034,0.0065577240297996,ENSG00000224933.2,LINC01034,25696
ENSG00000229104.1,11,YY1P2,0.0066755457459434,ENSG00000229104.1,YY1P2,28514
ENSG00000186732.13,11,MPPED1,0.0067157968579653,ENSG00000186732.14,MPPED1,16310
ENSG00000137265.14,11,IRF4,0.0067550100512025,ENSG00000137265.15,IRF4,7440
ENSG00000284372.1,11,MIR6808,0.00694192915681,ENSG00000284372.1,MIR6808,57487
ENSG00000235627.1,11,SNRPFP4,0.0070607483714711,ENSG00000235627.1,SNRPFP4,32974
ENSG00000015413.9,11,DPEP1,0.0070683182554299,ENSG00000015413.9,DPEP1,359
ENSG00000228195.2,11,RPL5P27,0.0070944245683384,ENSG00000228195.2,RPL5P27,27919
ENSG00000231622.1,11,RPS29P7,0.0071514779586881,ENSG00000231622.1,RPS29P7,30242
ENSG00000166509.10,11,CLEC3A,0.0071823002001703,ENSG00000166509.12,CLEC3A,11875
ENSG00000215455.4,11,KRTAP10-1,0.0074930650736041,ENSG00000215455.4,KRTAP10-1,23161
ENSG00000259717.1,11,LINC00677,0.0075315706126939,ENSG00000259717.1,LINC00677,45391
ENSG00000200525.1,11,RNU6-1209P,0.0075745367062505,ENSG00000200525.1,RNU6-1209P,18620
ENSG00000262648.1,11,PHBP15,0.007710375782417,ENSG00000262648.1,PHBP15,47121
ENSG00000211961.3,11,IGHV1-45,0.0080406033541094,ENSG00000211961.3,IGHV1-45,21747
ENSG00000228528.1,11,AC068057.1,0.0080917189296842,ENSG00000228528.2,AC068057.1,28143
ENSG00000137473.17,11,TTC29,0.0083785372194163,ENSG00000137473.18,TTC29,7472
ENSG00000200488.1,11,RN7SKP203,0.0084158284111709,ENSG00000200488.1,RN7SKP203,18607
ENSG00000215088.3,11,RPS5P3,0.0084198787253354,ENSG00000215088.3,RPS5P3,23031
ENSG00000176244.6,11,ACBD7,0.0084512352708488,ENSG00000176244.7,ACBD7,14039
ENSG00000196224.7,11,KRTAP5-3,0.0085112502678834,ENSG00000196224.7,KRTAP5-3,17023
ENSG00000282651.2,11,IGHV5-10-1,0.0085383535878454,ENSG00000282651.2,IGHV5-10-1,56621
ENSG00000231382.1,11,NBPF21P,0.0086805629816612,ENSG00000231382.1,NBPF21P,30077
ENSG00000253709.1,11,IGHV1-14,0.0087075136243171,ENSG00000253709.1,IGHV1-14,41384
ENSG00000186868.15,11,MAPT,0.0087858942332582,ENSG00000186868.16,MAPT,16341
ENSG00000230947.2,11,AP000356.2,0.0091007343510106,ENSG00000284070.1,AP000356.2,57338
ENSG00000112238.11,11,PRDM13,0.0091416179773311,ENSG00000112238.12,PRDM13,4028
ENSG00000213265.8,11,TSGA13,0.0092356161651937,ENSG00000213265.9,TSGA13,22254
ENSG00000179083.6,11,FAM133A,0.0092562417242139,ENSG00000179083.6,FAM133A,14608
ENSG00000253022.1,11,RNU6-731P,0.0093591093524911,ENSG00000253022.1,RNU6-731P,40801
ENSG00000224323.2,11,DPRXP1,0.0094351669572797,ENSG00000224323.2,DPRXP1,25266
ENSG00000258285.1,11,TESC-AS1,0.0099260866449704,ENSG00000258285.1,TESC-AS1,44193
ENSG00000233010.1,11,RPEP4,0.0101948120791251,ENSG00000233010.1,RPEP4,31189
ENSG00000142698.14,11,C1orf94,0.0102006407167328,ENSG00000142698.15,C1orf94,8274
ENSG00000270325.1,11,BNIP3P9,0.0102165141453918,ENSG00000270325.1,BNIP3P9,50514
ENSG00000251433.1,11,CCNHP1,0.010459517844309,ENSG00000251433.1,CCNHP1,39720
ENSG00000234790.1,11,NUTF2P4,0.0105267460472455,ENSG00000234790.1,NUTF2P4,32405
ENSG00000205822.10,11,TPTE2P6,0.0106052909110764,ENSG00000205822.10,TPTE2P6,20279
ENSG00000234700.1,11,MTCO1P8,0.0106165864461253,ENSG00000234700.1,MTCO1P8,32336
ENSG00000203809.6,11,LIN28B-AS1,0.0107687810756525,ENSG00000203809.7,LIN28B-AS1,19662
ENSG00000283409.1,11,MIR3662,0.0108677099671259,ENSG00000283409.1,MIR3662,56946
ENSG00000107014.8,11,RLN2,0.0108824009552336,ENSG00000107014.9,RLN2,3380
ENSG00000248834.2,11,MARK2P5,0.0121279855504835,ENSG00000248834.2,MARK2P5,38033
ENSG00000101441.4,11,CST4,0.012165304245691,ENSG00000101441.4,CST4,2529
ENSG00000149043.16,11,SYT8,0.0122650678242646,ENSG00000149043.16,SYT8,9158
ENSG00000200966.1,11,RN7SKP87,0.0123116286543621,ENSG00000200966.1,RN7SKP87,18811
ENSG00000266618.1,11,MIR4742,0.0123621309031407,ENSG00000266618.1,MIR4742,48793
ENSG00000185758.8,11,CLDN24,0.0124775454702743,ENSG00000185758.9,CLDN24,16058
ENSG00000259129.5,11,LINC00648,0.0125978952195598,ENSG00000259129.6,LINC00648,44902
ENSG00000187116.13,11,LILRA5,0.0126766197660361,ENSG00000187116.14,LILRA5,16401
ENSG00000230945.1,11,LINC01507,0.0127107662415686,ENSG00000230945.1,LINC01507,29789
ENSG00000173679.2,11,OR1L1,0.0127451017475098,ENSG00000173679.2,OR1L1,13561
ENSG00000229379.1,11,AC006041.1,0.0127810420356762,ENSG00000229379.1,AC006041.1,28707
ENSG00000187944.2,11,C2orf66,0.0128007352274374,ENSG00000187944.5,C2orf66,16577
ENSG00000282600.2,11,IGHV3-69-1,0.0128517092890846,ENSG00000282600.2,IGHV3-69-1,56616
ENSG00000228768.3,11,AC003101.1,0.013140386690809,ENSG00000228768.3,AC003101.1,28295
ENSG00000070031.3,11,SCT,0.013150774797073,ENSG00000070031.4,SCT,1095
ENSG00000243845.3,11,RN7SL30P,0.0133030287856711,ENSG00000243845.3,RN7SL30P,36937
ENSG00000136697.12,11,IL1F10,0.0137648508868601,ENSG00000136697.13,IL1F10,7316
ENSG00000273769.5,11,LCA10,0.0139143425761069,ENSG00000273769.5,LCA10,52489
ENSG00000211959.2,11,IGHV4-39,0.014107166937572,ENSG00000211959.2,IGHV4-39,21746
ENSG00000255082.1,11,GRM5-AS1,0.0141076345984866,ENSG00000255082.1,GRM5-AS1,42533
ENSG00000237937.5,11,AP000770.1,0.0141176203647536,ENSG00000278945.1,AP000770.1,55099
ENSG00000233189.1,11,RPL12P29,0.0144215839689234,ENSG00000233189.1,RPL12P29,31305
ENSG00000265996.1,11,MIR3671,0.0144228684743905,ENSG00000265996.1,MIR3671,48504
ENSG00000188101.5,11,ALOX15P2,0.0145874122738511,ENSG00000188101.5,ALOX15P2,16626
ENSG00000202078.1,11,Y_RNA,0.0146198226422242,ENSG00000202078.1,Y_RNA,19327
ENSG00000211882.1,11,TRAJ7,0.0149107744851372,ENSG00000211882.1,TRAJ7,21691
ENSG00000278910.3,11,BANCR,0.0149360032630313,ENSG00000278910.4,BANCR,55070
ENSG00000277199.1,11,LINC01632,0.0151618280791,ENSG00000277199.1,LINC01632,54185
ENSG00000212900.2,11,KRTAP3-2,0.0157037776057023,ENSG00000212900.3,KRTAP3-2,22082
ENSG00000148377.5,11,IDI2,0.0158078319889122,ENSG00000148377.6,IDI2,9085
ENSG00000235571.1,11,SNX18P14,0.0163262907894195,ENSG00000235571.1,SNX18P14,32934
ENSG00000243135.6,11,UGT1A3,0.0164689873855125,ENSG00000243135.6,UGT1A3,36654
ENSG00000251254.1,11,GTF2F2P1,0.0166001727807105,ENSG00000251254.1,GTF2F2P1,39594
ENSG00000241406.3,11,RN7SL515P,0.0166278274290389,ENSG00000241406.3,RN7SL515P,35951
ENSG00000239600.1,11,AP000797.2,0.0168886428998758,ENSG00000244259.1,AP000797.2,37128
ENSG00000281406.1,11,BLACAT1,0.0169187314152339,ENSG00000281406.2,BLACAT1,56462
ENSG00000128652.11,11,HOXD3,0.0169989654234678,ENSG00000128652.11,HOXD3,6056
ENSG00000211746.3,11,TRBV19,0.0172829624762617,ENSG00000211746.3,TRBV19,21577
ENSG00000212452.1,11,SNORD69,0.0174277002436258,ENSG00000212452.1,SNORD69,21954
ENSG00000128322.6,11,IGLL1,0.0176547876770181,ENSG00000128322.7,IGLL1,6014
ENSG00000276316.1,11,OR8G7P,0.0178714746919333,ENSG00000276316.1,OR8G7P,53755
ENSG00000229046.1,11,HMGN1P2,0.0180218221542709,ENSG00000229046.1,HMGN1P2,28482
ENSG00000207294.1,11,Y_RNA,0.0184379987172154,ENSG00000207294.1,Y_RNA,20961
ENSG00000202497.1,11,RNU6-898P,0.0186151916160593,ENSG00000202497.1,RNU6-898P,19513
ENSG00000229774.1,11,AC018866.1,0.0189221062390881,ENSG00000229774.1,AC018866.1,28971
ENSG00000227290.1,11,LINC01364,0.0190002794510288,ENSG00000227290.2,LINC01364,27326
ENSG00000275334.1,11,MIR5787,0.0190626161488355,ENSG00000275334.1,MIR5787,53274
ENSG00000215991.1,11,MIR208B,0.01910376361802,ENSG00000215991.1,MIR208B,23285
ENSG00000231739.2,11,GAPDHP59,0.0191523973731824,ENSG00000231739.2,GAPDHP59,30316
ENSG00000250308.2,11,SALL4P1,0.019470105561953,ENSG00000250308.2,SALL4P1,38961
ENSG00000170782.3,11,OR10A4,0.0196019385191516,ENSG00000170782.3,OR10A4,12893
ENSG00000220377.1,11,GSTA8P,0.0199590642513124,ENSG00000220377.1,GSTA8P,23798
ENSG00000206927.1,11,Y_RNA,0.0203409936124302,ENSG00000206927.1,Y_RNA,20678
ENSG00000178660.6,11,ARMC10P1,0.0215201505479144,ENSG00000178660.6,ARMC10P1,14519
ENSG00000227523.1,11,RPS20P15,0.0215926089190341,ENSG00000227523.1,RPS20P15,27484
ENSG00000256650.1,11,RERG-IT1,0.0221400043792768,ENSG00000256650.1,RERG-IT1,43408
ENSG00000211964.3,11,IGHV3-48,0.0222056400627177,ENSG00000211964.3,IGHV3-48,21749
ENSG00000227343.1,11,RPL15P1,0.0222862014599073,ENSG00000227343.1,RPL15P1,27357
ENSG00000280004.1,11,AC005086.2,0.0227203276826633,ENSG00000261535.1,AC005086.2,46705
ENSG00000224351.2,11,CDKN2AIPNLP3,0.0227316333580941,ENSG00000224351.2,CDKN2AIPNLP3,25288
ENSG00000144452.14,11,ABCA12,0.0230385520947703,ENSG00000144452.15,ABCA12,8564
ENSG00000223349.1,11,KLF2P3,0.0232562894992464,ENSG00000223349.1,KLF2P3,24621
ENSG00000250505.1,11,AC006499.3,0.0235309366671683,ENSG00000250505.1,AC006499.3,39102
ENSG00000236665.1,11,AC114808.2,0.0235394013565693,ENSG00000236665.1,AC114808.2,33665
ENSG00000106038.12,11,EVX1,0.0237870627687864,ENSG00000106038.13,EVX1,3249
ENSG00000242540.2,11,AC010729.1,0.0240915036872082,ENSG00000236106.2,AC010729.1,33281
ENSG00000110484.6,11,SCGB2A2,0.024196665113779,ENSG00000110484.7,SCGB2A2,3784
ENSG00000229877.1,11,PAICSP5,0.0245255994467736,ENSG00000229877.1,PAICSP5,29037
ENSG00000274884.1,11,AL117190.1,0.0250052465922377,ENSG00000258399.7,AL117190.1,44260
ENSG00000130957.4,11,FBP2,0.0252132954816695,ENSG00000130957.5,FBP2,6370
ENSG00000237272.2,11,OR51R1P,0.0254253405232455,ENSG00000237272.2,OR51R1P,34077
ENSG00000265496.5,11,MIR1539,0.0258446856631148,ENSG00000284239.1,MIR1539,57421
ENSG00000176269.3,11,OR4F21,0.0264742530993144,ENSG00000176269.3,OR4F21,14046
ENSG00000234217.2,11,RBPJP7,0.0271382570196461,ENSG00000234217.2,RBPJP7,32015
ENSG00000240470.3,11,RN7SL346P,0.027296894199011,ENSG00000240470.3,RN7SL346P,35566
ENSG00000200834.1,11,Y_RNA,0.0287596046221441,ENSG00000200834.1,Y_RNA,18762
ENSG00000217527.1,11,RPS16P5,0.0294153249453149,ENSG00000217527.1,RPS16P5,23459
ENSG00000230681.1,11,CEACAMP4,0.0296273666559087,ENSG00000230681.1,CEACAMP4,29615
ENSG00000182816.8,11,KRTAP13-2,0.0298993601309692,ENSG00000182816.9,KRTAP13-2,15331
ENSG00000255134.1,11,OR8K2P,0.0300438804187368,ENSG00000255134.1,OR8K2P,42580
ENSG00000233917.8,11,POTEB,0.030441475371909,ENSG00000233917.9,POTEB,31806
ENSG00000241866.3,11,RN7SL401P,0.0306069417660481,ENSG00000241866.3,RN7SL401P,36128
ENSG00000232793.2,11,DNAJC19P8,0.0308458754569277,ENSG00000232793.2,DNAJC19P8,31027
ENSG00000243023.2,11,UBA52P3,0.0310350680072143,ENSG00000243023.2,UBA52P3,36608
ENSG00000235547.3,11,NDUFB11P1,0.031331454807433,ENSG00000235547.3,NDUFB11P1,32920
ENSG00000167618.9,11,LAIR2,0.0320319721661653,ENSG00000167618.10,LAIR2,12137
ENSG00000174325.4,11,DIRC1,0.0329769291326674,ENSG00000174325.6,DIRC1,13666
ENSG00000180872.4,11,DEFB112,0.0337188930733084,ENSG00000180872.7,DEFB112,14938
ENSG00000101448.13,11,EPPIN,0.0341863959796569,ENSG00000101448.14,EPPIN,2536
ENSG00000232606.1,11,LINC01412,0.0344576599997714,ENSG00000232606.2,LINC01412,30894
ENSG00000213911.2,11,OR2G1P,0.0353067219898066,ENSG00000213911.2,OR2G1P,22577
ENSG00000264061.1,11,FGF7P1,0.0358519226959705,ENSG00000264061.1,FGF7P1,47624
ENSG00000237709.1,11,EEF1A1P28,0.0363510637299666,ENSG00000237709.1,EEF1A1P28,34390
ENSG00000226631.1,11,SLC9A3P3,0.0371080399306786,ENSG00000226631.1,SLC9A3P3,26858
ENSG00000221638.2,11,U3,0.0372448669271966,ENSG00000221638.2,U3,24021
ENSG00000228902.1,11,ST6GALNAC2P1,0.037460037737472,ENSG00000228902.1,ST6GALNAC2P1,28388
ENSG00000234795.9,11,RFTN1P1,0.037949085552818,ENSG00000234795.10,RFTN1P1,32409
ENSG00000280683.1,11,LINC01242,0.0393465996860577,ENSG00000280683.1,LINC01242,56344
ENSG00000234572.1,11,LINC01800,0.0395105308561673,ENSG00000234572.1,LINC01800,32249
ENSG00000237466.1,11,MTCO3P41,0.0396650936594637,ENSG00000237466.1,MTCO3P41,34220
ENSG00000172377.1,11,OR9I1,0.0420246116366288,ENSG00000172377.3,OR9I1,13292
ENSG00000259573.1,11,NMNAT1P5,0.043224661099633,ENSG00000259573.1,NMNAT1P5,45273
ENSG00000267195.1,11,MIR212,0.0432860131098645,ENSG00000267195.1,MIR212,49138
ENSG00000176840.11,11,MIR7-3HG,0.0462461864153871,ENSG00000176840.12,MIR7-3HG,14153
ENSG00000255116.2,11,SLC5A4P1,0.047178835162343,ENSG00000255116.2,SLC5A4P1,42564
ENSG00000213641.4,11,RPL7AP4,0.0534732965950184,ENSG00000213641.4,RPL7AP4,22443
ENSG00000227707.1,11,SDAD1P3,0.057306379309789,ENSG00000227707.1,SDAD1P3,27598
ENSG00000233353.1,11,RPS7P9,0.0576335316075039,ENSG00000233353.1,RPS7P9,31414
ENSG00000271321.1,11,CTAGE6,0.0593411149205198,ENSG00000271321.1,CTAGE6,51133
ENSG00000182901.16,11,RGS7,0.0628859048501732,ENSG00000182901.17,RGS7,15351
ENSG00000149742.9,11,SLC22A9,0.0654735543728901,ENSG00000149742.10,SLC22A9,9254
ENSG00000262031.1,11,LINC01974,0.1311682231114629,ENSG00000262031.1,LINC01974,46975
ENSG00000244242.1,10,IFITM10,0.0001061400908493,ENSG00000244242.2,IFITM10,37117
ENSG00000036828.15,10,CASR,0.0002300533530805,ENSG00000036828.17,CASR,535
ENSG00000265289.1,10,AC104984.4,0.0003386479675935,ENSG00000266120.1,AC104984.4,48557
ENSG00000161929.14,10,SCIMP,0.0003603505761012,ENSG00000161929.15,SCIMP,10650
ENSG00000137869.14,10,CYP19A1,0.0004438094177929,ENSG00000137869.15,CYP19A1,7557
ENSG00000179477.9,10,ALOX12B,0.0005738131128482,ENSG00000179477.11,ALOX12B,14688
ENSG00000179344.16,10,HLA-DQB1,0.000680222082107,ENSG00000179344.16,HLA-DQB1,14660
ENSG00000214274.9,10,ANG,0.0006958048237578,ENSG00000214274.10,ANG,22740
ENSG00000198542.13,10,ITGBL1,0.0007038988125254,ENSG00000198542.14,ITGBL1,17766
ENSG00000025423.11,10,HSD17B6,0.0007229059781676,ENSG00000025423.11,HSD17B6,446
ENSG00000165646.11,10,SLC18A2,0.0007340152628558,ENSG00000165646.14,SLC18A2,11645
ENSG00000173372.16,10,C1QA,0.0007801186105454,ENSG00000173372.17,C1QA,13498
ENSG00000225614.2,10,ZNF469,0.0008229403663646,ENSG00000225614.4,ZNF469,26154
ENSG00000189013.14,10,KIR2DL4,0.0008437428749727,ENSG00000189013.14,KIR2DL4,16856
ENSG00000212024.2,10,MIR550A3,0.0009115295340115,ENSG00000212024.2,MIR550A3,21766
ENSG00000228705.1,10,LINC00659,0.0009447435706256,ENSG00000228705.2,LINC00659,28258
ENSG00000259186.1,10,MRPS15P1,0.0009737983970334,ENSG00000259186.1,MRPS15P1,44950
ENSG00000211690.1,10,TRGJ1,0.0009771666694231,ENSG00000211690.1,TRGJ1,21548
ENSG00000134343.12,10,ANO3,0.0010273483450024,ENSG00000134343.14,ANO3,6889
ENSG00000095752.6,10,IL11,0.0010594483295001,ENSG00000095752.7,IL11,2041
ENSG00000188610.12,10,FAM72B,0.0010609533124074,ENSG00000188610.12,FAM72B,16743
ENSG00000225275.4,10,NUP210P2,0.001090380313199,ENSG00000225275.4,NUP210P2,25926
ENSG00000105357.15,10,MYH14,0.001103295707636,ENSG00000105357.19,MYH14,3083
ENSG00000160201.11,10,U2AF1,0.0011283630913666,ENSG00000160201.12,U2AF1,10440
ENSG00000169933.13,10,FRMPD4,0.0011672451141109,ENSG00000169933.16,FRMPD4,12708
ENSG00000106123.11,10,EPHB6,0.0011804124994479,ENSG00000106123.12,EPHB6,3263
ENSG00000005381.7,10,MPO,0.0012030635192347,ENSG00000005381.8,MPO,95
ENSG00000230069.3,10,LRRC37A15P,0.001253950765934,ENSG00000230069.3,LRRC37A15P,29176
ENSG00000253626.3,10,EIF5AL1,0.0012995422312539,ENSG00000253626.3,EIF5AL1,41308
ENSG00000256436.1,10,TAS2R31,0.0013881429969407,ENSG00000256436.1,TAS2R31,43327
ENSG00000224083.1,10,MTCO1P11,0.0014019105455918,ENSG00000224083.1,MTCO1P11,25115
ENSG00000184956.15,10,MUC6,0.0014028584498965,ENSG00000184956.16,MUC6,15848
ENSG00000075461.5,10,CACNG4,0.0014507346221389,ENSG00000075461.6,CACNG4,1312
ENSG00000074211.13,10,PPP2R2C,0.0015053553696242,ENSG00000074211.14,PPP2R2C,1254
ENSG00000160951.3,10,PTGER1,0.0015651159510791,ENSG00000160951.4,PTGER1,10554
ENSG00000215002.2,10,RPL23AP59,0.0016170997319651,ENSG00000215002.2,RPL23AP59,22997
ENSG00000242049.1,10,DNAJB8-AS1,0.0016494801615259,ENSG00000242049.1,DNAJB8-AS1,36200
ENSG00000149506.11,10,ZP1,0.0017082086300843,ENSG00000149506.11,ZP1,9217
ENSG00000238021.6,10,ARMC4P1,0.0017374061622622,ENSG00000238021.6,ARMC4P1,34604
